Sentence,Subject_ID,Condition_ID,correctness
"A desk with two computer monitors, a laptop computer, keyboard and set of headphones.",fbdefdc308fb67fef2283505a232f43c,wrong,1
The antique bed has elaborate wood decoration on the frame.,fbdefdc308fb67fef2283505a232f43c,wrong,0
A young man is having some wine and something to eat.,fbdefdc308fb67fef2283505a232f43c,correct,1
A giraffe is peeking around the side of a wall at the camera.,fbdefdc308fb67fef2283505a232f43c,wrong,1
An airplane flies high above in the sky with telephone lines in the picture as well.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A lazy zebra lays in the straw near a rocky field.,fbdefdc308fb67fef2283505a232f43c,correct,1
A sign that gives directions to drivers driving down the road.,fbdefdc308fb67fef2283505a232f43c,no,1
A man with glasses sitting in front of a laptop computer.,fbdefdc308fb67fef2283505a232f43c,correct,0
"A man sitting on the ground, fixing a motorcycle wheel.",fbdefdc308fb67fef2283505a232f43c,no,1
Several vehicles and a horse-drawn cart pull up outside of a building.,fbdefdc308fb67fef2283505a232f43c,no,1
A city street at dusk with a street light that is on and a stop sign across the street.,fbdefdc308fb67fef2283505a232f43c,no,1
A woman standing next to a young man near a pile of fruit.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A parking meter next to a ladder with bowling balls on each rung.,fbdefdc308fb67fef2283505a232f43c,correct,1
A child kneeling in front of an open refrigerator and looking in at an empty lower shelf.,fbdefdc308fb67fef2283505a232f43c,no,1
A man in shorts is taking a picture next to a red light.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A close-up photo of a man as he holds a piece of bread in his mouth.,fbdefdc308fb67fef2283505a232f43c,no,1
A plate of cupcakes on a napkin with spoons and drink glasses.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A clock between two bronze flamingo statues on a black box.,fbdefdc308fb67fef2283505a232f43c,correct,1
A man walking with a drink and a bag while listening to earbud headphones.,fbdefdc308fb67fef2283505a232f43c,correct,1
A person holding a book with a bird sitting on the book.,fbdefdc308fb67fef2283505a232f43c,wrong,1
Multiple aircraft suspended from the ceiling of a museum.,fbdefdc308fb67fef2283505a232f43c,correct,1
A woman holding an umbrella sitting on a blanket next to two dogs.,fbdefdc308fb67fef2283505a232f43c,wrong,1
"Some food is on the counter including a glass of water, rice, vegetables, and more.",fbdefdc308fb67fef2283505a232f43c,correct,0
A white cake covered in flowers and white frosting.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A stop sign installed upside down on a street corner.,fbdefdc308fb67fef2283505a232f43c,no,1
A tennis player swinging a racket at a public tennis match.,fbdefdc308fb67fef2283505a232f43c,wrong,1
A man wears a suit with a blue shirt and a multicolored tie.,fbdefdc308fb67fef2283505a232f43c,correct,1
A calculator and cell phone lay on a desk in front of a keyboard.,fbdefdc308fb67fef2283505a232f43c,no,1
A puppy has pulled toilet paper across the bathroom floor.,fbdefdc308fb67fef2283505a232f43c,no,1
"French bread on a plate with eggs, bacon and banana slices atop the bread.",fbdefdc308fb67fef2283505a232f43c,wrong,1
Three men sitting at a table with some wine glasses.,fbdefdc308fb67fef2283505a232f43c,no,1
A spread of pastries and doughnuts available for purchase.,fbdefdc308fb67fef2283505a232f43c,no,1
A person sitting on a park bench is looking at a large field.,fbdefdc308fb67fef2283505a232f43c,no,1
Three people in work uniforms and visors standing together in front of various types of donuts.,fbdefdc308fb67fef2283505a232f43c,correct,1
A little funny rabbit figure is sitting in the middle of half eaten pizza.,fbdefdc308fb67fef2283505a232f43c,correct,1
A dark colored cat that is looking up at a television that is on and has a program playing on it.,fbdefdc308fb67fef2283505a232f43c,correct,1
Three men sitting at a table with some wine glasses.,1ed37ec90524de6e06e3482874c4b859,correct,1
A woman standing next to a young man near a pile of fruit.,1ed37ec90524de6e06e3482874c4b859,no,1
A giraffe is peeking around the side of a wall at the camera.,1ed37ec90524de6e06e3482874c4b859,no,1
A woman holding an umbrella sitting on a blanket next to two dogs.,1ed37ec90524de6e06e3482874c4b859,no,1
A plate of cupcakes on a napkin with spoons and drink glasses.,1ed37ec90524de6e06e3482874c4b859,no,1
Multiple aircraft suspended from the ceiling of a museum.,1ed37ec90524de6e06e3482874c4b859,wrong,0
A man with glasses sitting in front of a laptop computer.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A calculator and cell phone lay on a desk in front of a keyboard.,1ed37ec90524de6e06e3482874c4b859,correct,1
A person holding a book with a bird sitting on the book.,1ed37ec90524de6e06e3482874c4b859,no,1
A lazy zebra lays in the straw near a rocky field.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A man walking with a drink and a bag while listening to earbud headphones.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A stop sign installed upside down on a street corner.,1ed37ec90524de6e06e3482874c4b859,correct,1
A white cake covered in flowers and white frosting.,1ed37ec90524de6e06e3482874c4b859,no,1
The antique bed has elaborate wood decoration on the frame.,1ed37ec90524de6e06e3482874c4b859,no,1
A spread of pastries and doughnuts available for purchase.,1ed37ec90524de6e06e3482874c4b859,correct,1
"A desk with two computer monitors, a laptop computer, keyboard and set of headphones.",1ed37ec90524de6e06e3482874c4b859,no,1
"A man sitting on the ground, fixing a motorcycle wheel.",1ed37ec90524de6e06e3482874c4b859,correct,1
A man in shorts is taking a picture next to a red light.,1ed37ec90524de6e06e3482874c4b859,no,1
A puppy has pulled toilet paper across the bathroom floor.,1ed37ec90524de6e06e3482874c4b859,correct,1
A sign that gives directions to drivers driving down the road.,1ed37ec90524de6e06e3482874c4b859,correct,1
A person sitting on a park bench is looking at a large field.,1ed37ec90524de6e06e3482874c4b859,correct,1
A city street at dusk with a street light that is on and a stop sign across the street.,1ed37ec90524de6e06e3482874c4b859,correct,1
A clock between two bronze flamingo statues on a black box.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A little funny rabbit figure is sitting in the middle of half eaten pizza.,1ed37ec90524de6e06e3482874c4b859,wrong,0
"French bread on a plate with eggs, bacon and banana slices atop the bread.",1ed37ec90524de6e06e3482874c4b859,no,1
A close-up photo of a man as he holds a piece of bread in his mouth.,1ed37ec90524de6e06e3482874c4b859,correct,1
A man wears a suit with a blue shirt and a multicolored tie.,1ed37ec90524de6e06e3482874c4b859,wrong,1
Three people in work uniforms and visors standing together in front of various types of donuts.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A dark colored cat that is looking up at a television that is on and has a program playing on it.,1ed37ec90524de6e06e3482874c4b859,wrong,1
"Some food is on the counter including a glass of water, rice, vegetables, and more.",1ed37ec90524de6e06e3482874c4b859,wrong,1
A young man is having some wine and something to eat.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A parking meter next to a ladder with bowling balls on each rung.,1ed37ec90524de6e06e3482874c4b859,wrong,1
A tennis player swinging a racket at a public tennis match.,1ed37ec90524de6e06e3482874c4b859,no,0
A child kneeling in front of an open refrigerator and looking in at an empty lower shelf.,1ed37ec90524de6e06e3482874c4b859,correct,1
An airplane flies high above in the sky with telephone lines in the picture as well.,1ed37ec90524de6e06e3482874c4b859,no,1
Several vehicles and a horse-drawn cart pull up outside of a building.,1ed37ec90524de6e06e3482874c4b859,correct,1
"French bread on a plate with eggs, bacon and banana slices atop the bread.",5c03b1d9a427a82993142351a3e86813,correct,1
A calculator and cell phone lay on a desk in front of a keyboard.,5c03b1d9a427a82993142351a3e86813,wrong,1
A sign that gives directions to drivers driving down the road.,5c03b1d9a427a82993142351a3e86813,wrong,1
A city street at dusk with a street light that is on and a stop sign across the street.,5c03b1d9a427a82993142351a3e86813,wrong,1
A spread of pastries and doughnuts available for purchase.,5c03b1d9a427a82993142351a3e86813,wrong,1
A man in shorts is taking a picture next to a red light.,5c03b1d9a427a82993142351a3e86813,correct,1
"A man sitting on the ground, fixing a motorcycle wheel.",5c03b1d9a427a82993142351a3e86813,wrong,1
A young man is having some wine and something to eat.,5c03b1d9a427a82993142351a3e86813,no,1
A tennis player swinging a racket at a public tennis match.,5c03b1d9a427a82993142351a3e86813,correct,1
A person sitting on a park bench is looking at a large field.,5c03b1d9a427a82993142351a3e86813,wrong,1
A parking meter next to a ladder with bowling balls on each rung.,5c03b1d9a427a82993142351a3e86813,no,1
A man wears a suit with a blue shirt and a multicolored tie.,5c03b1d9a427a82993142351a3e86813,no,1
A man with glasses sitting in front of a laptop computer.,5c03b1d9a427a82993142351a3e86813,no,1
An airplane flies high above in the sky with telephone lines in the picture as well.,5c03b1d9a427a82993142351a3e86813,correct,0
Three people in work uniforms and visors standing together in front of various types of donuts.,5c03b1d9a427a82993142351a3e86813,no,1
A close-up photo of a man as he holds a piece of bread in his mouth.,5c03b1d9a427a82993142351a3e86813,wrong,1
A woman standing next to a young man near a pile of fruit.,5c03b1d9a427a82993142351a3e86813,correct,1
A child kneeling in front of an open refrigerator and looking in at an empty lower shelf.,5c03b1d9a427a82993142351a3e86813,wrong,1
A stop sign installed upside down on a street corner.,5c03b1d9a427a82993142351a3e86813,wrong,1
Multiple aircraft suspended from the ceiling of a museum.,5c03b1d9a427a82993142351a3e86813,no,1
A plate of cupcakes on a napkin with spoons and drink glasses.,5c03b1d9a427a82993142351a3e86813,correct,1
The antique bed has elaborate wood decoration on the frame.,5c03b1d9a427a82993142351a3e86813,correct,1
A puppy has pulled toilet paper across the bathroom floor.,5c03b1d9a427a82993142351a3e86813,wrong,1
A woman holding an umbrella sitting on a blanket next to two dogs.,5c03b1d9a427a82993142351a3e86813,correct,1
A white cake covered in flowers and white frosting.,5c03b1d9a427a82993142351a3e86813,correct,1
A person holding a book with a bird sitting on the book.,5c03b1d9a427a82993142351a3e86813,correct,1
A dark colored cat that is looking up at a television that is on and has a program playing on it.,5c03b1d9a427a82993142351a3e86813,no,1
A giraffe is peeking around the side of a wall at the camera.,5c03b1d9a427a82993142351a3e86813,correct,1
A lazy zebra lays in the straw near a rocky field.,5c03b1d9a427a82993142351a3e86813,no,1
"Some food is on the counter including a glass of water, rice, vegetables, and more.",5c03b1d9a427a82993142351a3e86813,no,1
A clock between two bronze flamingo statues on a black box.,5c03b1d9a427a82993142351a3e86813,no,1
A man walking with a drink and a bag while listening to earbud headphones.,5c03b1d9a427a82993142351a3e86813,no,1
Several vehicles and a horse-drawn cart pull up outside of a building.,5c03b1d9a427a82993142351a3e86813,wrong,1
A little funny rabbit figure is sitting in the middle of half eaten pizza.,5c03b1d9a427a82993142351a3e86813,no,1
"A desk with two computer monitors, a laptop computer, keyboard and set of headphones.",5c03b1d9a427a82993142351a3e86813,correct,1
Three men sitting at a table with some wine glasses.,5c03b1d9a427a82993142351a3e86813,wrong,1
Three people in work uniforms and visors standing together in front of various types of donuts.,255e720d0ae7df401eaab83a8e0ba453,wrong,0
A woman standing next to a young man near a pile of fruit.,255e720d0ae7df401eaab83a8e0ba453,no,1
"A desk with two computer monitors, a laptop computer, keyboard and set of headphones.",255e720d0ae7df401eaab83a8e0ba453,no,1
A dark colored cat that is looking up at a television that is on and has a program playing on it.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
A city street at dusk with a street light that is on and a stop sign across the street.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A woman holding an umbrella sitting on a blanket next to two dogs.,255e720d0ae7df401eaab83a8e0ba453,no,1
Multiple aircraft suspended from the ceiling of a museum.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
A puppy has pulled toilet paper across the bathroom floor.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A giraffe is peeking around the side of a wall at the camera.,255e720d0ae7df401eaab83a8e0ba453,no,1
A white cake covered in flowers and white frosting.,255e720d0ae7df401eaab83a8e0ba453,no,1
A young man is having some wine and something to eat.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
Several vehicles and a horse-drawn cart pull up outside of a building.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A man walking with a drink and a bag while listening to earbud headphones.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
An airplane flies high above in the sky with telephone lines in the picture as well.,255e720d0ae7df401eaab83a8e0ba453,no,0
A stop sign installed upside down on a street corner.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A tennis player swinging a racket at a public tennis match.,255e720d0ae7df401eaab83a8e0ba453,no,0
A calculator and cell phone lay on a desk in front of a keyboard.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A man with glasses sitting in front of a laptop computer.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
"French bread on a plate with eggs, bacon and banana slices atop the bread.",255e720d0ae7df401eaab83a8e0ba453,no,1
A spread of pastries and doughnuts available for purchase.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A sign that gives directions to drivers driving down the road.,255e720d0ae7df401eaab83a8e0ba453,correct,1
A child kneeling in front of an open refrigerator and looking in at an empty lower shelf.,255e720d0ae7df401eaab83a8e0ba453,correct,1
"A man sitting on the ground, fixing a motorcycle wheel.",255e720d0ae7df401eaab83a8e0ba453,correct,1
A lazy zebra lays in the straw near a rocky field.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
A man in shorts is taking a picture next to a red light.,255e720d0ae7df401eaab83a8e0ba453,no,1
The antique bed has elaborate wood decoration on the frame.,255e720d0ae7df401eaab83a8e0ba453,no,0
A person holding a book with a bird sitting on the book.,255e720d0ae7df401eaab83a8e0ba453,no,1
A clock between two bronze flamingo statues on a black box.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
A plate of cupcakes on a napkin with spoons and drink glasses.,255e720d0ae7df401eaab83a8e0ba453,no,1
A little funny rabbit figure is sitting in the middle of half eaten pizza.,255e720d0ae7df401eaab83a8e0ba453,wrong,1
A parking meter next to a ladder with bowling balls on each rung.,255e720d0ae7df401eaab83a8e0ba453,wrong,0
